raw_start,length
49889667,6
49889674,16
49889691,17
49889709,1
49889711,6
49889719,8
49889728,15
49889744,25
49889770,4
49889775,1
49889777,16
49889794,6
49889801,4
49889806,2
49889809,19
49889829,9
49889839,7
49889847,15
49889863,20
49889884,16
49889901,1
49889903,26
49889930,39
49889970,11
49889982,39
49890022,22
49890045,7
49890053,26
49890080,13
49890094,38
49890133,35
49890169,20
49890190,42
49890233,10
49890244,74
49890319,21
49890341,7
49890352,13
49890366,1
49890368,2
49890372,2
49890376,3
49890380,2
49890383,2
49890386,1
49890392,26
49890419,5
49890430,4
49890438,13
49890452,1
49890454,2
49890458,2
49890462,3
49890466,2
49890469,2
49890472,1
49890478,26
49890505,5
49890516,15
49890532,1
49890534,49
49890584,1
49890586,38
49890642,2
49890646,2
49890652,1
49890656,2
49890660,2
49890668,2
49890674,1
49890680,2
49890683,96
49890780,215
49890996,9
49891006,139
49891146,45
49891192,7
49891200,59
49891260,279
49891540,106
49891647,1
49891649,61
49891711,80
49891792,131
49891924,129
49892055,109
49892165,9
49892175,168
49892344,97
49892442,113
49892556,420
49893000,17
49893018,11
49893030,3
49893034,2
49893038,9
49893049,3
49893053,1
49893055,1
49893057,3
49893061,1
49893063,7
49893073,1
49893075,4
49893081,1
49893083,8
49893092,3
49893096,5
49893104,1
49893106,1
49893109,3
49893113,2
49893116,2
49893120,1
49893123,29
49893153,2
49893157,6
49893164,1
49893167,1
49893169,14
49893184,15
49893200,3
49893205,10
49893216,1
49893219,3
49893223,1
49893225,15
49893241,12
49893254,18
49893273,11
49893285,21
49893307,5
49893313,31
49893345,6
49893352,9
49893362,20
49893383,21
49893405,4
49893410,3
49893415,2
49893418,2
49893421,3
49893425,9
49893435,2
49893438,5
49893444,1
49893446,6
49893453,5
49893459,11
49893471,6
49893478,17
49893496,12
49893509,30
49893540,11
49893552,5
49893558,13
49893572,2
49893575,4
49893580,6
49893587,1
49893589,5
49893596,2
49893601,1
49893605,2
49893608,2
49893611,4
49893616,2
49893619,7
49893627,1
49893629,6
49893636,25
49893663,7
49893671,4
49893676,5
49893682,5
49893688,1
49893690,7
49893698,19
49893718,2
49893721,13
49893735,5
49893741,1
49893743,2
49893746,6
49893753,1
49893756,2
49893759,7
49893767,31
49893799,3
49893803,8
49893812,2
49893815,4
49893820,3
49893824,1
49893826,14
49893841,2
49893844,2
49893847,4
49893854,12
49893867,5
49893873,7
49893881,4
49893886,9
49893896,16
49893913,4
49893918,10
49893929,13
49893943,12
49893956,7
49893964,25
49893990,8
49893999,4
49894006,13
49894020,22
49894043,4
49894048,3
49894052,24
49894077,3
49894081,3
49894085,18
49894104,25
49894130,3
49894134,16
49894151,20
49894172,1
49894174,34
49894209,9
49894219,7
49894227,17
49894245,4
49894250,11
49894263,5
49894269,8
49894278,1
49894280,67
49894348,11
49894360,104
49894465,38
49894504,5
49894510,5
49894516,3
49894520,2
49894525,89
49894615,9
49894625,17
49894643,11
49894655,29
49894685,14
49894700,4
49894705,15
49894722,7
49894730,31
49894762,5
49894768,6
49894775,3
49894779,3
49894783,7
49894791,23
49894815,21
49894837,33
49894871,8
49894880,17
49894898,2
49894901,15
49894917,38
49894956,2
49894959,32
49894993,4
49894998,16
49895015,1
49895017,13
49895031,5
49895037,8
49895046,22
49895071,3
49895075,5
49895081,5
49895087,2
49895091,5
49895097,3
49895101,2
49895105,5
49895111,2
49895114,5
49895120,1
49895123,13
49895137,15
49895153,8
49895163,1
49895165,39
49895205,11
49895217,15
49895233,17
49895251,9
49895261,5
49895267,5
49895273,9
49895283,13
49895297,7
49895324,4
49895346,2
49895350,2
49895356,1
49895360,2
49895364,2
49895372,2
49895378,1
49895384,103
49895488,1
49895490,21
49895512,35
49895548,38
49895587,32
49895620,140
49895761,451
49896213,150
49896364,3
49896368,44
49896413,244
49896658,66
49896725,115
49896841,6
49896848,204
49897053,219
49897273,62
49897336,11
49897348,271
49897620,60
49897698,2
49897702,2
49897708,1
49897712,2
49897716,2
49897724,2
49897730,1
49897736,220
49897957,299
49898257,27
49898285,179
49898465,12
49898478,77
49898556,142
49898699,159
49898859,6
49898866,239
49899106,46
49899153,20
49899174,299
49899474,22
49899497,535
49900050,2
49900054,2
49900060,1
49900064,2
49900068,2
49900076,2
49900082,1
49900088,110
49900199,481
49900681,98
49900780,66
49900847,35
49900883,112
49900996,26
49901023,228
49901252,276
49901529,81
49901611,52
49901664,51
49901716,168
49901885,3
49901889,4
49901894,105
49902000,5
49902006,11
49902018,158
49902177,207
49902402,2
49902406,2
49902412,1
49902416,2
49902420,2
49902428,2
49902434,1
49902440,83
49902524,13
49902538,22
49902561,34
49902596,93
49902690,78
49902769,268
49903038,265
49903304,83
49903388,64
49903453,329
49903783,105
49903889,277
49904167,23
49904191,148
49904340,194
49904535,17
49904553,183
49904754,2
49904758,2
49904764,1
49904768,2
49904772,2
49904780,2
49904786,1
49904792,195
49904988,72
49905061,131
49905193,177
49905371,103
49905475,559
49906035,536
49906572,33
49906606,118
49906725,363
49907106,2
49907110,2
49907116,1
49907120,2
49907124,2
49907132,2
49907138,1
49907144,121
49907266,33
49907300,3
49907304,25
49907330,1
49907332,97
49907430,31
49907462,1
49907464,54
49907519,24
49907544,36
49907581,20
49907602,63
49907666,55
49907722,1
49907725,72
49907798,1
49907800,7
49907808,166
49907975,33
49908009,70
49908080,40
49908121,49
49908171,17
49908189,30
49908220,16
49908237,47
49908285,3
49908289,4
49908294,23
49908318,23
49908342,4
49908347,27
49908375,29
49908405,18
49908424,70
49908495,21
49908517,90
49908608,6
49908615,4
49908620,14
49908635,5
49908641,11
49908653,21
49908675,41
49908717,90
49908808,61
49908870,26
49908897,73
49908971,5
49908977,6
49908984,31
49909016,100
49909117,321
49909439,1
49909458,2
49909462,2
49909468,1
49909470,1
49909472,2
49909476,2
49909484,2
49909488,1
49909490,1
49909496,329
49909826,213
49910040,282
49910323,53
49910377,110
49910488,214
49910703,205
49910909,428
49911338,57
49911396,127
49911524,268
49911816,23
49911840,3
49911844,3
49911848,3
49911852,3
49911856,29
49911886,53
49911940,30
49911971,27
49911999,12
49912012,33
49912046,11
49912058,74
49912133,2
49912136,11
49912148,7
49912156,7
49912164,17
49912182,10
49912193,59
49912253,10
49912264,107
49912372,3
49912376,7
49912384,2
49912387,12
49912400,19
49912420,2
49912423,2
49912426,15
49912442,5
49912448,3
49912452,24
49912477,8
49912486,34
49912521,8
49912530,6
49912537,98
49912636,48
49912685,6
49912692,15
49912708,104
49912813,70
49912884,20
49912905,3
49912909,53
49912963,33
49912997,47
49913046,29
49913076,7
49913084,3
49913088,44
49913133,17
49913151,105
49913257,3
49913261,13
49913275,15
49913291,18
49913310,41
49913352,147
49913500,14
49913515,67
49913583,7
49913591,3
49913595,41
49913637,84
49913722,41
49913764,20
49913785,47
49913833,61
49913895,1
49913898,91
49913990,36
49914027,19
49914047,3
49914051,23
49914076,7
49914084,36
49914140,4
49914162,2
49914166,2
49914172,1
49914174,1
49914176,2
49914180,2
49914188,2
49914192,1
49914194,1
49914200,374
49914575,68
49914644,13
49914658,7
49914666,23
49914690,25
49914716,16
49914733,17
49914751,31
49914783,4
49914788,18
49914807,1
49914809,32
49914842,3
49914847,8
49914856,13
49914870,23
49914894,2
49914897,45
49914943,1
49914945,5
49914951,4
49914956,4
49914961,11
49914973,19
49914993,5
49914999,57
49915057,13
49915071,1
49915073,53
49915127,27
49915155,10
49915166,11
49915178,30
49915209,18
49915228,16
49915245,58
49915305,100
49915406,19
49915426,15
49915442,78
49915521,69
49915591,17
49915609,26
49915636,20
49915657,1
49915659,53
49915713,7
49915721,6
49915728,2
49915731,81
49915813,23
49915837,3
49915841,23
49915865,23
49915889,5
49915895,7
49915903,74
49915978,112
49916091,10
49916102,55
49916158,146
49916305,191
49916514,2
49916518,2
49916524,1
49916528,2
49916532,2
49916540,2
49916546,1
49916552,14
49916567,217
49916785,52
49916839,181
49917021,228
49917250,179
49917430,144
49917575,153
49917729,284
49918014,834
49918866,2
49918870,2
49918876,1
49918880,2
49918884,2
49918892,2
49918898,1
49918904,52
49918957,43
49919001,307
49919309,116
49919426,97
49919524,176
49919701,214
49919916,184
49920101,29
49920131,127
49920259,205
49920465,316
49920782,385
49921168,32
49921218,2
49921222,2
49921228,1
49921232,2
49921236,2
49921244,2
49921250,1
49921256,213
49921470,179
49921650,291
49921942,87
49922030,570
49922601,8
49922610,211
49922822,139
49922962,68
49923031,206
49923238,314
49923570,2
49923574,2
49923580,1
49923584,2
49923588,2
49923596,2
49923602,1
49923608,273
49923882,13
49923896,14
49923911,49
49923961,108
49924070,46
49924117,108
49924226,121
49924348,31
49924380,35
49924416,90
49924507,102
49924610,8
49924619,129
49924749,4
49924754,218
49924973,13
49924987,57
49925045,10
49925056,261
49925318,541
49925860,44
49925922,2
49925926,2
49925932,1
49925936,2
49925940,2
49925948,2
49925954,1
49925960,106
49926067,102
49926170,460
49926631,22
49926654,27
49926682,25
49926708,12
49926721,3
49926725,32
49926758,71
49926830,2
49926833,23
49926857,32
49926890,7
49926898,17
49926916,25
49926942,12
49926955,29
49926985,4
49926990,22
49927013,93
49927107,22
49927130,111
49927242,13
49927256,11
49927268,10
49927279,201
49927481,28
49927510,9
49927520,68
49927589,25
49927615,5
49927621,76
49927698,558
49928274,2
49928278,2
49928284,1
49928288,2
49928292,2
49928300,2
49928306,1
49928312,80
49928393,34
49928428,70
49928499,75
49928575,1
49928577,22
49928600,138
49928739,169
49928909,21
49928931,37
49928969,188
49929158,206
49929365,14
49929380,5
49929386,93
49929480,43
49929524,20
49929545,18
49929564,38
49929603,144
49929748,31
49929780,1
49929782,233
49930016,91
49930108,14
49930123,1
49930125,4
49930130,125
49930256,261
49930518,90
49930632,29
49930662,2
49930665,5
49930671,9
49930681,137
49930819,30
49930850,3
49930855,77
49930933,29
49930963,17
49930981,2
49930984,71
49931056,19
49931076,19
49931096,19
49931116,7
49931124,41
49931166,5
49931172,7
49931180,9
49931190,17
49931208,5
49931214,3
49931218,5
49931224,5
49931231,3
49931235,6
49931242,1
49931244,1
49931246,8
49931256,1
49931258,1
49931260,30
49931291,1
49931293,14
49931308,27
49931336,25
49931362,2
49931365,7
49931373,14
49931388,48
49931437,2
49931440,20
49931461,40
49931502,25
49931528,29
49931558,1
49931560,2
49931563,6
49931572,12
49931585,13
49931599,1
49931602,11
49931614,4
49931619,8
49931628,3
49931632,1
49931634,7
49931643,4
49931648,3
49931652,20
49931673,12
49931686,11
49931698,4
49931704,2
49931707,4
49931712,6
49931719,4
49931724,7
49931732,18
49931751,1
49931753,17
49931771,11
49931783,29
49931813,4
49931818,5
49931824,1
49931826,6
49931833,12
49931846,15
49931863,7
49931871,2
49931876,2
49931880,7
49931889,1
49931891,3
49931895,3
49931900,9
49931910,23
49931934,4
49931939,5
49931945,4
49931950,3
49931954,12
49931967,4
49931972,13
49931986,5
49931992,17
49932011,22
49932034,4
49932039,18
49932058,1
49932060,1
49932062,2
49932065,4
49932070,20
49932091,4
49932096,2
49932099,1
49932101,14
49932116,1
49932118,1
49932120,6
49932127,1
49932129,9
49932139,17
49932157,4
49932162,38
49932201,18
49932220,7
49932229,4
49932234,3
49932238,2
49932241,9
49932251,2
49932254,7
49932263,4
49932268,2
49932271,8
49932280,14
49932295,30
49932327,1
49932329,11
49932341,3
49932345,2
49932348,23
49932372,3
49932376,7
49932384,1
49932386,5
49932392,10
49932403,3
49932407,1
49932409,1
49932412,6
49932419,30
49932451,15
49932467,3
49932471,5
49932477,7
49932485,3
49932489,1
49932491,11
49932503,2
49932506,3
49932510,3
49932514,5
49932521,12
49932534,3
49932539,6
49932546,1
49932548,1
49932551,17
49932569,1
49932571,9
49932581,6
49932588,1
49932590,7
49932598,2
49932601,8
49932610,7
49932618,2
49932621,2
49932625,4
49932630,3
49932634,12
49932647,3
49932651,2
49932654,1
49932656,1
49932658,1
49932660,1
49932662,8
49932671,1
49932673,2
49932676,20
49932697,1
49932700,4
49932705,12
49932719,6
49932726,16
49932743,2
49932746,8
49932755,21
49932777,19
49932797,30
49932828,5
49932834,1
49932836,3
49932841,6
49932850,3
49932854,4
49932859,1
49932862,4
49932867,1
49932869,2
49932872,2
49932875,2
49932878,4
49932883,3
49932887,10
49932900,2
49932906,12
49932919,11
49932932,2
49932956,4
49932978,2
49932982,2
49932988,1
49932990,1
49932992,2
49932996,2
49933005,1
49933008,1
49933010,1
49933016,18
49933035,216
49933253,20
49933274,52
49933327,4
49933332,15
49933348,10
49933359,85
49933445,25
49933471,32
49933504,28
49933533,31
49933565,65
49933631,12
49933644,9
49933655,10
49933666,4
49933671,134
49933806,39
49933846,113
49933960,28
49933989,34
49934024,34
49934059,94
49934154,31
49934186,56
49934243,51
49934295,6
49934302,19
49934322,1
49934324,17
49934342,1
49934344,17
49934362,75
49934438,30
49934469,14
49934484,103
49934588,14
49934603,59
49934663,5
49934669,8
49934678,16
49934695,19
49934716,29
49934746,1
49934748,27
49934776,67
49934844,12
49934857,25
49934883,1
49934885,64
49934950,207
49935158,35
49935194,118
49935330,2
49935334,2
49935340,1
49935342,1
49935344,2
49935348,2
49935357,1
49935360,1
49935362,1
49935368,42
49935411,49
49935461,29
49935491,30
49935522,50
49935573,8
49935582,8
49935591,1
49935593,1
49935595,13
49935609,15
49935625,10
49935636,2
49935639,5
49935645,29
49935675,7
49935683,6
49935690,1
49935692,15
49935708,25
49935734,17
49935752,5
49935758,2
49935761,1
49935763,21
49935785,5
49935791,1
49935793,1
49935795,3
49935799,4
49935804,4
49935809,28
49935838,11
49935850,8
49935859,5
49935865,54
49935920,1
49935922,10
49935933,11
49935945,28
49935974,1
49935976,21
49935998,36
49936035,22
49936058,87
49936146,13
49936160,5
49936166,8
49936175,65
49936241,7
49936249,14
49936264,2
49936267,23
49936291,42
49936334,20
49936355,5
49936361,24
49936386,13
49936400,1
49936403,8
49936412,26
49936439,31
49936471,41
49936513,28
49936542,11
49936554,2
49936557,33
49936591,30
49936622,3
49936626,1
49936628,9
49936638,4
49936643,10
49936654,11
49936666,29
49936696,5
49936702,3
49936706,10
49936717,43
49936761,1
49936763,9
49936773,3
49936777,3
49936781,10
49936792,1
49936794,14
49936809,18
49936828,7
49936836,2
49936839,38
49936878,8
49936887,31
49936919,29
49936949,1
49936951,14
49936966,103
49937070,52
49937123,9
49937133,12
49937146,8
49937155,57
49937213,15
49937229,3
49937233,42
49937276,57
49937334,35
49937370,18
49937392,13
49937406,1
49937408,2
49937412,2
49937416,3
49937421,1
49937423,2
49937426,1
49937470,4
49937478,13
49937492,1
49937494,2
49937498,2
49937502,3
49937507,1
49937509,2
49937512,1
49937556,4
49937570,1
49937572,1
49937574,36
49937622,1
49937624,1
49937626,36
49937682,2
49937686,2
49937692,1
49937696,2
49937700,2
49937709,1
49937714,1
49937720,85
49937806,28
49937835,25
49937861,329
49938191,51
49938243,3
49938247,223
49938471,188
49938660,121
49938782,161
49938944,163
49939108,16
49939125,137
49939263,135
49939399,14
49939414,68
49939483,111
49939595,31
49939627,2
49939630,12
49939643,128
49939772,191
49939964,52
49940034,2
49940038,2
49940044,1
49940048,2
49940052,2
49940061,1
49940066,1
49940072,157
49940230,196
49940427,230
49940658,18
49940677,381
49941059,42
49941102,99
49941202,209
49941412,40
49941453,123
49941577,19
49941597,8
49941606,219
49941826,124
49941951,417
49942386,2
49942390,2
49942396,1
49942400,2
49942404,2
49942413,1
49942418,1
49942424,81
49942506,59
49942566,266
49942833,32
49942866,290
49943157,60
49943218,18
49943237,260
49943498,165
49943664,556
49944221,38
49944260,201
49944462,166
49944629,91
49944738,2
49944742,2
49944748,1
49944752,2
49944756,2
49944765,1
49944770,1
49944776,45
49944822,173
49944996,15
49945012,2
49945015,220
49945236,3
49945240,1
49945242,54
49945297,63
49945361,8
49945370,101
49945472,264
49945737,1
49945739,128
49945868,35
49945904,135
49946040,7
49946048,106
49946155,85
49946241,102
49946344,104
49946449,68
49946518,106
49946626,104
49946731,341
49947090,2
49947094,2
49947100,1
49947104,2
49947108,2
49947117,1
49947122,1
49947128,84
49947213,1
49947215,311
49947527,102
49947630,207
49947838,54
49947893,111
49948005,50
49948056,26
49948083,24
49948108,47
49948156,114
49948271,1
49948273,128
49948402,1
49948404,22
49948427,106
49948534,84
49948619,83
49948703,413
49949117,307
49949448,18
49949467,2
49949470,2
49949474,9
49949484,8
49949493,3
49949498,5
49949504,1
49949506,1
49949509,11
49949521,19
49949541,1
49949543,5
49949549,3
49949553,7
49949562,8
49949572,1
49949574,19
49949594,6
49949601,11
49949614,4
49949620,6
49949627,5
49949633,1
49949636,4
49949641,2
49949645,1
49949647,11
49949660,1
49949662,7
49949671,5
49949679,1
49949681,3
49949685,1
49949687,1
49949690,3
49949694,5
49949700,23
49949724,7
49949732,2
49949735,6
49949742,1
49949744,2
49949748,4
49949754,1
49949756,6
49949763,2
49949767,1
49949769,1
49949771,4
49949776,13
49949790,2
49949793,1
49949795,5
49949801,14
49949816,7
49949824,1
49949826,5
49949832,17
49949850,2
49949853,6
49949860,4
49949865,1
49949867,2
49949870,1
49949872,10
49949884,3
49949888,6
49949895,8
49949904,1
49949906,12
49949919,3
49949923,4
49949928,1
49949930,3
49949937,8
49949946,30
49949977,3
49949981,9
49949992,12
49950005,2
49950009,6
49950016,5
49950022,8
49950031,12
49950044,6
49950052,16
49950069,1
49950071,38
49950112,3
49950116,1
49950118,10
49950129,3
49950133,1
49950135,4
49950140,16
49950157,2
49950160,3
49950164,5
49950170,2
49950173,14
49950188,3
49950192,1
49950194,7
49950202,1
49950204,1
49950206,2
49950209,24
49950235,1
49950237,5
49950243,7
49950251,2
49950255,3
49950259,3
49950263,3
49950267,4
49950272,4
49950278,4
49950284,4
49950289,8
49950299,1
49950302,1
49950304,7
49950312,7
49950321,1
49950324,2
49950327,1
49950329,1
49950331,4
49950336,2
49950339,1
49950341,23
49950365,6
49950372,1
49950374,3
49950378,7
49950387,1
49950389,6
49950396,7
49950404,2
49950407,5
49950414,1
49950416,6
49950423,2
49950426,5
49950434,1
49950437,2
49950440,1
49950442,2
49950445,6
49950453,2
49950456,1
49950460,2
49950463,3
49950467,1
49950469,19
49950489,3
49950493,6
49950500,4
49950505,7
49950513,12
49950526,3
49950530,3
49950535,3
49950540,2
49950543,1
49950545,2
49950550,1
49950552,6
49950559,11
49950572,1
49950574,4
49950579,3
49950584,1
49950586,2
49950589,3
49950593,4
49950598,20
49950619,10
49950631,2
49950634,2
49950638,6
49950645,2
49950649,8
49950658,7
49950666,2
49950670,3
49950674,2
49950678,4
49950683,6
49950690,3
49950694,1
49950696,8
49950705,11
49950718,4
49950723,22
49950747,2
49950750,15
49950766,2
49950770,2
49950773,3
49950777,2
49950781,6
49950788,7
49950796,3
49950802,7
49950810,2
49950813,5
49950819,5
49950825,7
49950836,4
49950841,4
49950846,1
49950848,3
49950852,22
49950875,5
49950881,1
49950884,3
49950888,9
49950898,1
49950900,7
49950908,6
49950915,3
49950920,5
49950926,1
49950928,2
49950931,1
49950934,3
49950938,3
49950942,7
49950950,1
49950953,1
49950956,11
49950968,6
49950975,4
49950980,21
49951002,5
49951009,1
49951012,1
49951014,5
49951020,4
49951025,4
49951030,15
49951046,2
49951050,1
49951052,1
49951054,1
49951056,5
49951062,1
49951064,1
49951067,2
49951071,2
49951074,1
49951077,2
49951080,9
49951090,5
49951096,1
49951098,2
49951101,5
49951107,2
49951110,18
49951129,1
49951131,8
49951140,1
49951142,5
49951148,5
49951154,4
49951159,2
49951163,1
49951165,1
49951167,2
49951170,7
49951178,11
49951191,1
49951193,1
49951195,1
49951197,3
49951201,3
49951206,10
49951217,39
49951257,8
49951266,1
49951268,10
49951279,6
49951286,2
49951289,2
49951292,7
49951300,2
49951303,4
49951308,6
49951315,7
49951323,2
49951326,3
49951330,1
49951333,4
49951338,4
49951343,4
49951348,5
49951354,3
49951360,2
49951364,28
49951394,3
49951398,5
49951404,3
49951409,1
49951411,2
49951414,2
49951417,9
49951427,1
49951429,4
49951434,3
49951438,2
49951441,12
49951454,6
49951462,7
49951470,4
49951475,2
49951478,2
49951481,1
49951483,4
49951488,3
49951492,2
49951496,21
49951518,5
49951525,1
49951527,1
49951529,1
49951531,10
49951542,6
49951549,4
49951555,4
49951561,2
49951565,4
49951570,2
49951576,2
49951579,2
49951582,5
49951590,7
49951598,6
49951605,5
49951612,3
49951616,1
49951618,22
49951641,2
49951644,1
49951646,1
49951651,2
49951654,4
49951659,1
49951661,1
49951663,7
49951672,5
49951678,1
49951682,1
49951684,6
49951691,1
49951693,2
49951696,8
49951706,10
49951717,4
49951722,3
49951726,2
49951729,15
49951745,7
49951772,4
49951794,2
49951798,2
49951804,1
49951808,2
49951812,2
49951821,1
49951826,1
49951832,88
49951921,221
49952143,598
49952742,115
49952858,299
49953158,81
49953240,244
49953485,153
49953639,68
49953708,63
49953773,355
49954146,2
49954150,2
49954156,1
49954160,2
49954164,2
49954173,1
49954178,1
49954184,100
49954285,6
49954292,121
49954414,15
49954430,43
49954474,20
49954495,35
49954531,24
49954556,17
49954575,11
49954587,4
49954592,99
49954692,36
49954729,54
49954784,2
49954787,16
49954804,49
49954854,11
49954866,50
49954917,89
49955007,17
49955025,3
49955029,5
49955035,5
49955041,117
49955159,1
49955161,4
49955166,9
49955176,10
49955187,48
49955236,87
49955324,24
49955349,74
49955424,60
49955485,17
49955503,56
49955560,70
49955631,21
49955653,20
49955674,2
49955677,6
49955684,49
49955734,98
49955833,61
49955895,17
49955913,110
49956024,3
49956028,13
49956042,17
49956060,27
49956088,94
49956183,297
49956498,2
49956502,2
49956508,1
49956512,2
49956516,2
49956524,2
49956530,1
49956536,444
49956981,26
49957008,33
49957042,220
49957263,107
49957371,70
49957442,8
49957451,112
49957564,38
49957603,355
49957959,26
49957986,63
49958050,42
49958093,406
49958500,332
49958850,2
49958854,2
49958860,1
49958864,2
49958868,2
49958876,2
49958882,1
49958888,206
49959095,39
49959135,102
49959238,33
49959272,3
49959276,63
49959340,7
49959348,13
49959362,45
49959408,4
49959413,1
49959415,1
49959417,57
49959475,62
49959539,16
49959556,46
49959603,1
49959605,14
49959620,5
49959626,2
49959629,7
49959637,60
49959698,2
49959701,9
49959711,9
49959721,12
49959734,29
49959764,14
49959779,116
49959896,3
49959900,44
49959945,10
49959956,2
49959959,1
49959961,4
49959966,4
49959971,9
49959981,22
49960004,17
49960022,13
49960036,29
49960066,13
49960080,5
49960086,19
49960106,3
49960110,70
49960181,3
49960185,1
49960187,9
49960197,8
49960206,13
49960220,4
49960225,71
49960297,6
49960304,15
49960320,8
49960329,9
49960339,1
49960341,1
49960343,10
49960354,11
49960366,20
49960387,1
49960389,5
49960395,35
49960431,7
49960439,24
49960464,16
49960481,1
49960483,27
49960511,1
49960513,5
49960519,3
49960523,22
49960546,1
49960548,36
49960585,1
49960587,19
49960607,15
49960623,74
49960698,28
49960727,21
49960749,12
49960762,3
49960766,3
49960770,18
49960789,43
49960833,65
49960899,285
49961202,2
49961206,2
49961212,1
49961216,2
49961220,2
49961228,2
49961234,1
49961240,374
49961615,393
49962009,276
49962286,155
49962442,155
49962598,41
49962640,306
49962947,578
49963526,10
49963554,2
49963558,2
49963564,1
49963568,2
49963572,2
49963580,2
49963586,1
49963592,207
49963800,77
49963878,133
49964012,303
49964316,167
49964484,23
49964508,105
49964614,15
49964630,361
49964992,1
49964994,146
49965141,470
49965612,225
49965838,50
49965906,2
49965910,2
49965916,1
49965920,2
49965924,2
49965932,2
49965938,1
49965944,51
49965996,131
49966128,65
49966194,39
49966234,110
49966345,1
49966347,48
49966396,135
49966532,29
49966562,34
49966597,164
49966762,9
49966772,414
49967187,97
49967286,295
49967582,12
49967595,55
49967651,228
49967880,62
49967943,297
49968264,18
49968283,8
49968292,2
49968295,2
49968298,1
49968300,3
49968304,4
49968309,3
49968313,3
49968317,2
49968322,4
49968327,1
49968331,1
49968336,2
49968339,2
49968342,4
49968347,3
49968352,4
49968357,7
49968365,1
49968368,4
49968373,1
49968375,10
49968386,1
49968388,3
49968392,17
49968410,1
49968412,2
49968415,2
49968419,5
49968425,2
49968428,1
49968431,1
49968433,2
49968436,1
49968438,3
49968443,1
49968447,1
49968449,3
49968453,5
49968459,1
49968461,3
49968465,5
49968471,4
49968476,3
49968480,4
49968485,2
49968488,2
49968491,9
49968501,11
49968513,4
49968518,18
49968537,4
49968542,2
49968547,8
49968556,6
49968563,5
49968570,1
49968572,5
49968580,7
49968588,9
49968598,1
49968600,7
49968608,6
49968618,3
49968622,7
49968631,6
49968638,7
49968646,20
49968667,3
49968671,3
49968675,1
49968677,7
49968685,3
49968689,2
49968692,2
49968696,2
49968700,2
49968705,8
49968715,6
49968722,4
49968727,3
49968731,6
49968738,4
49968744,1
49968748,2
49968751,6
49968758,4
49968764,10
49968775,18
49968795,10
49968806,2
49968809,8
49968818,3
49968822,5
49968829,6
49968836,4
49968841,5
49968847,4
49968852,4
49968857,1
49968859,9
49968869,8
49968879,1
49968881,1
49968884,6
49968891,3
49968895,32
49968928,6
49968935,2
49968938,12
49968951,7
49968959,3
49968964,1
49968966,10
49968977,3
49968981,14
49968996,1
49968998,3
49969002,3
49969006,1
49969008,3
49969012,4
49969017,4
49969022,32
49969056,3
49969060,10
49969071,7
49969079,16
49969096,1
49969098,1
49969100,8
49969109,4
49969114,10
49969125,2
49969128,1
49969131,3
49969135,4
49969140,2
49969143,37
49969182,2
49969185,6
49969193,3
49969197,2
49969200,4
49969205,9
49969215,1
49969217,1
49969219,7
49969227,6
49969234,2
49969237,3
49969241,2
49969244,2
49969248,3
49969252,10
49969263,2
49969266,44
49969311,3
49969315,3
49969319,9
49969329,1
49969331,19
49969351,4
49969356,3
49969361,12
49969376,2
49969379,1
49969381,1
49969384,3
49969389,1
49969392,5
49969399,5
49969405,5
49969411,28
49969440,21
49969463,4
49969469,2
49969472,1
49969475,5
49969482,3
49969486,3
49969490,2
49969494,8
49969503,2
49969506,13
49969520,1
49969522,3
49969526,6
49969533,6
49969540,2
49969543,20
49969565,1
49969567,2
49969570,1
49969572,11
49969584,6
49969592,11
49969604,3
49969608,5
49969615,11
49969627,4
49969632,5
49969638,2
49969642,2
49969645,9
49969655,13
49969669,19
49969689,11
49969701,6
49969708,5
49969714,8
49969723,5
49969729,9
49969739,2
49969742,1
49969744,11
49969759,1
49969761,7
49969769,3
49969773,11
49969785,5
49969791,5
49969797,19
49969817,1
49969819,8
49969828,2
49969831,2
49969834,7
49969844,7
49969852,1
49969854,8
49969864,17
49969882,1
49969884,5
49969890,2
49969895,5
49969901,9
49969911,6
49969918,6
49969926,23
49969951,1
49969955,2
49969958,4
49969963,11
49969975,5
49969981,4
49969986,3
49969991,7
49969999,3
49970003,1
49970005,9
49970015,1
49970017,1
49970019,2
49970023,5
49970031,6
49970038,1
49970040,1
49970042,1
49970044,1
49970047,2
49970050,23
49970074,1
49970076,27
49970104,2
49970107,3
49970113,8
49970123,1
49970125,1
49970127,6
49970135,1
49970137,8
49970146,4
49970151,2
49970154,3
49970158,11
49970171,4
49970176,6
49970183,25
49970209,2
49970213,1
49970216,11
49970229,5
49970238,2
49970241,1
49970243,15
49970259,1
49970262,2
49970266,1
49970268,4
49970273,3
49970278,2
49970281,4
49970286,1
49970288,6
49970297,7
49970305,3
49970310,18
49970329,7
49970337,1
49970339,7
49970348,2
49970351,1
49970353,1
49970355,7
49970363,7
49970371,4
49970377,10
49970388,6
49970395,8
49970404,16
49970421,2
49970425,5
49970433,4
49970438,18
49970459,4
49970464,20
49970485,1
49970487,1
49970489,7
49970498,16
49970516,14
49970531,1
49970533,10
49970544,3
49970548,2
49970552,2
49970555,6
49970562,3
49970566,2
49970588,4
49970610,2
49970614,2
49970620,1
49970624,2
49970628,2
49970636,2
49970642,1
49970648,87
49970736,8
